unique_id,timestamp,tag,y_pred,y_proba,query,model_version,runtime
df216f40-443e-4a0e-a9da-f34776ebc9c4,1621014490.220624,united_kingdom,[208306.0525],None,2019-10-29,0.1,000:00:00
5f94769e-477a-480d-ab19-b231f6266320,1621014490.223837,united_kingdom,[209798.3013],None,2019-10-30,0.1,000:00:00
34faf2e3-511c-4641-b7bf-8db3a0b7e596,1621014490.227267,united_kingdom,[209798.3013],None,2019-10-31,0.1,000:00:00
ddab3fcc-a382-4515-9877-a530a1c9b991,1621014490.2311249,united_kingdom,[209095.6534],None,2019-11-01,0.1,000:00:00
3c5fcd35-db03-4764-828d-d726e920c057,1621014490.234473,united_kingdom,[209125.3276],None,2019-11-02,0.1,000:00:00
03e337bc-a706-4a6b-b35d-2cfb827727da,1621014490.237813,united_kingdom,[204266.0102],None,2019-11-03,0.1,000:00:00
69a4268d-5957-4cb7-a39c-e15d405d0e14,1621014490.2411761,united_kingdom,[204266.0102],None,2019-11-04,0.1,000:00:00
30ecddf2-fca8-47ee-99c7-979e27bdb6a8,1621014490.24528,united_kingdom,[208980.9587],None,2019-11-05,0.1,000:00:00
c96b7c92-b03b-4cc0-859e-79c0913017cd,1621014490.248842,united_kingdom,[206567.9829],None,2019-11-06,0.1,000:00:00
69aa6ec2-f90d-4a95-a23b-db39bd81b3d0,1621014490.252109,united_kingdom,[206567.9829],None,2019-11-07,0.1,000:00:00
ae865922-ad4a-4f11-822d-a1affc95e988,1621014490.255363,united_kingdom,[195219.3669],None,2019-11-08,0.1,000:00:00
4cd2a793-42f7-4927-bb3c-8895a1182435,1621014490.25892,united_kingdom,[195219.3669],None,2019-11-09,0.1,000:00:00
952b02f4-a243-4580-bf48-8db032f7d0b7,1621014490.2628028,united_kingdom,[196163.0519],None,2019-11-10,0.1,000:00:00
b97d54d7-7cc9-4e97-9d68-4eafc7dd7cab,1621014490.2662132,united_kingdom,[196163.0519],None,2019-11-11,0.1,000:00:00
96919112-55f4-49ad-9f82-1b6e434e68a4,1621014490.269619,united_kingdom,[218612.0248],None,2019-11-12,0.1,000:00:00
605f042f-cdc0-49ce-aa07-21b8c201ba12,1621014490.273034,united_kingdom,[241877.9193],None,2019-11-13,0.1,000:00:00
e4278f64-21e9-4e5b-a19c-93f5707d3bfb,1621014490.276366,united_kingdom,[275227.7484],None,2019-11-14,0.1,000:00:00
1c87bc64-de72-40d4-84ff-6e85cb2c123f,1621014490.280149,united_kingdom,[275227.7484],None,2019-11-15,0.1,000:00:00
456bde20-ed1d-4566-8501-1fa8f84e72b1,1621014490.283438,united_kingdom,[323833.4522],None,2019-11-16,0.1,000:00:00
da91a5a2-b8cb-403c-8531-01e7ab0adfb0,1621014490.286774,united_kingdom,[270173.5294],None,2019-11-17,0.1,000:00:00
442fc162-f5cf-4d3b-bd31-45eac494d482,1621014490.290155,united_kingdom,[249916.7216],None,2019-11-18,0.1,000:00:00
089666b6-ca9d-4293-96a5-3471731710be,1621014490.294189,united_kingdom,[329779.0302],None,2019-11-19,0.1,000:00:00
5ab56bdd-fae6-4526-84da-28544fa9dba3,1621014490.297717,united_kingdom,[324724.8112],None,2019-11-20,0.1,000:00:00
4bf41570-4889-4613-93df-94f634861a60,1621014490.301302,united_kingdom,[291901.1622],None,2019-11-21,0.1,000:00:00
db01389c-a5e8-4cb8-9ec0-0d76572b51aa,1621014490.304547,united_kingdom,[287173.6912],None,2019-11-22,0.1,000:00:00
f5175fb9-3487-4d28-840d-4bb6cd77282e,1621014490.307926,united_kingdom,[272347.0401],None,2019-11-23,0.1,000:00:00
c344bba6-2409-4434-a100-2c0c7cdacd20,1621014490.311679,united_kingdom,[273697.5361],None,2019-11-24,0.1,000:00:00
011193f6-5038-4472-bfa1-9a4604cba549,1621014490.3151019,united_kingdom,[271907.544],None,2019-11-25,0.1,000:00:00
89508cb0-6f67-45a2-8f0b-818b6eed3edc,1621014490.318558,united_kingdom,[292799.7953],None,2019-11-26,0.1,000:00:00
3f22b357-8296-4530-b1c1-e93f8b2c6809,1621014490.321873,united_kingdom,[270996.5441],None,2019-11-27,0.1,000:00:00
59aed9f6-b12d-438b-923f-8e508f8eaaf7,1621014490.325181,united_kingdom,[270996.5441],None,2019-11-28,0.1,000:00:00
76dcdd4b-3c7b-43af-a630-d9062dae006a,1621014490.328661,united_kingdom,[272347.0401],None,2019-11-29,0.1,000:00:00
bc39f263-db3d-4618-875b-eadda818c4a9,1621014490.331907,united_kingdom,[270557.048],None,2019-11-30,0.1,000:00:00
21fb352b-e938-43c6-920d-8f95748e6be9,1621014490.336459,france,[1334.58933333],None,2019-08-02,0.1,000:00:00
aba1f508-8f89-44a8-8076-ccf5059f1676,1621014490.340089,france,[1350.29466667],None,2019-08-03,0.1,000:00:00
117c2792-e46e-48dc-a3ac-6b3249127c71,1621014490.343742,france,[1350.29466667],None,2019-08-04,0.1,000:00:00
27433352-e07b-48e9-99a5-56225e188f52,1621014490.347601,france,[1764.54866667],None,2019-08-05,0.1,000:00:00
7980a817-d317-477f-aaed-8ba1fc798431,1621014490.351466,france,[2602.236],None,2019-08-06,0.1,000:00:00
d440a35b-6c64-47ec-8ceb-c370810e3608,1621014490.355047,france,[2669.85238095],None,2019-08-07,0.1,000:00:00
bdf5e82a-525b-4fdb-84de-f214e45990df,1621014490.3589451,france,[3392.046],None,2019-08-08,0.1,000:00:00
4029af05-7f7c-45b4-b756-ba407dee9922,1621014490.362852,france,[2663.40171429],None,2019-08-09,0.1,000:00:00
c8e11f6f-7144-404e-8175-61b4bb9cba5e,1621014490.366453,france,[2639.69038095],None,2019-08-10,0.1,000:00:00
224f66c7-a320-4b35-b4a7-661ed1609600,1621014490.369966,france,[2365.41304762],None,2019-08-11,0.1,000:00:00
730d237e-db67-4f23-af90-d19c550fa8d4,1621014490.373686,france,[1204.76733333],None,2019-08-12,0.1,000:00:00
821c21e1-f015-46ad-b7c5-328bd10ab7c0,1621014490.377538,france,[2498.36033333],None,2019-08-13,0.1,000:00:00
6824b0cc-7932-430c-9a3b-0286867969c0,1621014490.3815,france,[2445.02266667],None,2019-08-14,0.1,000:00:00
a94e44b3-ec64-4be0-9314-a1d906fb3286,1621014490.385188,france,[2706.776],None,2019-08-15,0.1,000:00:00
cb3a48b3-a7be-4316-b702-c44e128c2f0c,1621014490.389375,france,[3072.734],None,2019-08-16,0.1,000:00:00
386d3756-8a09-48d9-87ba-c0677177bad6,1621014490.393466,france,[2424.092],None,2019-08-17,0.1,000:00:00
760d2675-1163-48b9-9612-0964732ae2af,1621014490.397412,france,[2844.65333333],None,2019-08-18,0.1,000:00:00
99331090-06c2-49c8-b29f-65fd7446dcbe,1621014490.4011211,france,[1915.48266667],None,2019-08-19,0.1,000:00:00
68214ddb-49af-4b23-b7f8-a77ed42adcbc,1621014490.404733,france,[2441.97266667],None,2019-08-20,0.1,000:00:00
825d7920-4155-4ef3-a7d1-137174dfb5ab,1621014490.4086652,france,[976.505],None,2019-08-21,0.1,000:00:00
35c74d25-6f87-4622-8fec-105fd189e3a2,1621014490.4124858,france,[970.699],None,2019-08-22,0.1,000:00:00
3e88f42d-23ca-4997-87e3-a03ef30b24f8,1621014490.416437,france,[1204.32266667],None,2019-08-23,0.1,000:00:00
e59b0ec2-2610-4b0d-8d90-c354e891e013,1621014490.420012,france,[1239.88511111],None,2019-08-24,0.1,000:00:00
04c9d18b-017b-442b-b48b-048899c17bbf,1621014490.4235551,france,[1239.88511111],None,2019-08-25,0.1,000:00:00
c2402fb5-c67f-4c7c-acd8-9840f9d9dfc9,1621014490.427766,france,[1230.83977778],None,2019-08-26,0.1,000:00:00
a6774fde-c3d4-4d23-adfb-1be552776779,1621014490.431533,france,[1268.02111111],None,2019-08-27,0.1,000:00:00
81ca371f-3835-46d1-9ebd-e5967e7e0a75,1621014490.4350872,france,[1269.24511111],None,2019-08-28,0.1,000:00:00
0fd1b43e-d0e3-4506-8d3b-eb41c87fc978,1621014490.438526,france,[1230.83977778],None,2019-08-29,0.1,000:00:00
8420d62c-339d-4194-8692-433903c95c48,1621014490.442435,france,[1330.38511111],None,2019-08-30,0.1,000:00:00
529b3f05-b5c2-451b-a61e-0382fc4ec5f3,1621014490.446224,france,[1330.38511111],None,2019-08-31,0.1,000:00:00
ddf47c36-1935-4727-bab7-11384f1bf25f,1621014490.449766,france,[1330.38511111],None,2019-09-01,0.1,000:00:00
0157b8a6-8b48-45d2-a090-4e422f00e2eb,1621014490.453214,france,[1232.06377778],None,2019-09-02,0.1,000:00:00
e27df411-ed17-4c58-b032-1312c7b40fe3,1621014490.456724,france,[1230.83977778],None,2019-09-03,0.1,000:00:00
ab71a752-ab6c-4eee-a3a4-0a0927ef690f,1621014490.46045,france,[1230.83977778],None,2019-09-04,0.1,000:00:00
9f1b478e-76fe-49bb-8764-05ba0d1e70f5,1621014490.4643571,france,[1207.16844444],None,2019-09-05,0.1,000:00:00
298abe55-5fdd-4dc8-a792-bfdb8e2e59ad,1621014490.468065,france,[1196.63577778],None,2019-09-06,0.1,000:00:00
5cf165ad-c63a-441c-b114-7cf808d5c4b2,1621014490.471571,france,[935.98033333],None,2019-09-07,0.1,000:00:00
7a92394f-86c8-4135-a789-5613a6a813b5,1621014490.475457,france,[935.98033333],None,2019-09-08,0.1,000:00:00
5d2e6bce-2777-4637-acc5-1203d9dfc97e,1621014490.479331,france,[920.37466667],None,2019-09-09,0.1,000:00:00
3a9bd5d4-ea9c-4273-9732-ad9cc762a8ff,1621014490.4831202,france,[920.37466667],None,2019-09-10,0.1,000:00:00
b612fb01-16ef-4953-b7c8-afe6831adc51,1621014490.486634,france,[920.37466667],None,2019-09-11,0.1,000:00:00
b0a80538-9bca-453d-89df-4bd8978565cb,1621014490.490203,france,[920.37466667],None,2019-09-12,0.1,000:00:00
de6d8786-4229-4eb5-943f-9bc8e3e995b1,1621014490.494302,france,[880.12166667],None,2019-09-13,0.1,000:00:00
28a54319-414e-4e88-9884-1d150d90dfcb,1621014490.498094,france,[885.80033333],None,2019-09-14,0.1,000:00:00
59856bfc-6ecd-4409-95c6-87e414423cc3,1621014490.5019479,france,[885.80033333],None,2019-09-15,0.1,000:00:00
ece2b19a-8b2b-42db-bb4c-51c09499f31d,1621014490.505495,france,[879.75966667],None,2019-09-16,0.1,000:00:00
edf3731d-942c-405f-b02a-88166552506c,1621014490.5093088,france,[1644.24933333],None,2019-09-17,0.1,000:00:00
dff06e18-df18-4c29-9c48-eac070857568,1621014490.513333,france,[1644.24933333],None,2019-09-18,0.1,000:00:00
7e9fd194-02b6-4bb1-9a11-5936853a1170,1621014490.517025,france,[2303.1],None,2019-09-19,0.1,000:00:00
7fdfd009-8a02-4862-a63e-36424764b76f,1621014490.520567,france,[2257.76],None,2019-09-20,0.1,000:00:00
5cb92f16-1beb-4153-8935-9cd24b0467f1,1621014490.524113,france,[2354.54533333],None,2019-09-21,0.1,000:00:00
204404bb-26b5-4ebb-b4a6-e76e5026c99f,1621014490.528041,france,[2354.54533333],None,2019-09-22,0.1,000:00:00
122d704c-919a-4c73-880b-da6d0f5cbc63,1621014490.531879,france,[2421.44866667],None,2019-09-23,0.1,000:00:00
6d3e22f3-87e1-44f3-b0e5-7bc298368eb6,1621014490.5356338,france,[2421.44866667],None,2019-09-24,0.1,000:00:00
9e0a0c55-0e44-46f1-97a4-fe53fdb4f85d,1621014490.539084,france,[2315.43],None,2019-09-25,0.1,000:00:00
5103c292-f563-41f3-9b49-ed26492e359d,1621014490.54338,france,[2380.54266667],None,2019-09-26,0.1,000:00:00
b6ec44e0-71f6-46a4-88bb-a3a3186b0a24,1621014490.5472388,france,[2094.28066667],None,2019-09-27,0.1,000:00:00
379b859b-079b-4db3-9f46-88c997def118,1621014490.5510468,france,[2148.22],None,2019-09-28,0.1,000:00:00
ad05d308-ee9c-468e-a842-24ab19744ff4,1621014490.55518,france,[2148.22],None,2019-09-29,0.1,000:00:00
f134ae0f-af4a-4a3b-8dab-cbaf9a070b5d,1621014490.5588071,france,[2223.772],None,2019-09-30,0.1,000:00:00
89b21d5c-5533-4fe8-b3df-4728127505df,1621014490.562634,france,[2123.68133333],None,2019-10-01,0.1,000:00:00
c17e76ea-33fb-4ca6-be4d-41b97c93c2e6,1621014490.566373,france,[2132.05866667],None,2019-10-02,0.1,000:00:00
59ad78a8-9e52-483b-bdad-b340e42d6f0c,1621014490.569998,france,[1782.548],None,2019-10-03,0.1,000:00:00
d338e5ab-bf3a-42ee-921a-df2c8483aa14,1621014490.573845,france,[1912.23666667],None,2019-10-04,0.1,000:00:00
0d9f7b4a-5268-4fbb-8003-d5ce771d2ec0,1621014490.57791,france,[2219.906],None,2019-10-05,0.1,000:00:00
c99b28da-75bd-4648-9425-d98768df46fb,1621014490.581686,france,[2219.906],None,2019-10-06,0.1,000:00:00
687b182a-9a36-4d1a-9e9f-af81f608f8c2,1621014490.5857432,france,[2286.74133333],None,2019-10-07,0.1,000:00:00
f0abade7-215b-4a86-b5db-38541920175d,1621014490.589514,france,[2224.94],None,2019-10-08,0.1,000:00:00
9231fb5e-654f-4faf-b07d-669ba126a332,1621014490.5933409,france,[1447.748],None,2019-10-09,0.1,000:00:00
553d65fa-1500-48a8-b780-f008b3c2f8c0,1621014490.597363,france,[1440.57316667],None,2019-10-10,0.1,000:00:00
5e1399ad-ac1f-4ba6-866e-b1165da0239a,1621014490.601407,france,[1461.04866667],None,2019-10-11,0.1,000:00:00
eda1a690-d3c2-4edd-96f9-543e6e1d8484,1621014490.605031,france,[1432.91316667],None,2019-10-12,0.1,000:00:00
6489101c-a4f8-42d6-a75c-98d3e0786dc1,1621014490.609163,france,[1432.91316667],None,2019-10-13,0.1,000:00:00
38b7ccc3-f35d-4442-a360-c1f9adef0857,1621014490.613727,france,[1432.91316667],None,2019-10-14,0.1,000:00:00
1f736103-6c3f-44a4-b867-11b17de45a7d,1621014490.6175659,france,[1830.39005556],None,2019-10-15,0.1,000:00:00
0e589789-e1e9-4fb0-b37e-8b2757736443,1621014490.621067,france,[1964.44272222],None,2019-10-16,0.1,000:00:00
fd9d06de-4e75-48b4-8c7c-a5f7c9d5f7d8,1621014490.624968,france,[1988.4145],None,2019-10-17,0.1,000:00:00
0c46bc36-0d6a-4905-a7d0-a796e2d73a48,1621014490.628865,france,[1988.4145],None,2019-10-18,0.1,000:00:00
ee9396bd-edd1-4fa6-9a69-3ebe2dd61f71,1621014490.63264,france,[2093.94897778],None,2019-10-19,0.1,000:00:00
b665da05-2884-45a9-b8e6-1da89079e9e8,1621014490.636194,france,[2090.98497778],None,2019-10-20,0.1,000:00:00
46182874-48c8-4ee1-abe8-1bbb1d43c35b,1621014490.639754,france,[2159.62964444],None,2019-10-21,0.1,000:00:00
23ae57ba-385b-4e37-8235-9c7c6de67247,1621014490.643699,france,[2159.62964444],None,2019-10-22,0.1,000:00:00
76d64666-9d42-4c3e-a6ee-6c8bf216ba55,1621014490.647511,france,[2457.51453333],None,2019-10-23,0.1,000:00:00
1edcea10-9ef6-4d26-a25a-35b7e757d618,1621014490.6511202,france,[2554.57466667],None,2019-10-24,0.1,000:00:00
41cef24c-6833-47ac-8b41-45507829fc19,1621014490.65453,france,[909.65266667],None,2019-10-25,0.1,000:00:00
83b85fab-7b7d-4a94-bc76-51d8018aeec7,1621014490.658029,france,[902.29066667],None,2019-10-26,0.1,000:00:00
8d434821-495b-4b18-9a0a-e3bd1eed2524,1621014490.6618,france,[916.49533333],None,2019-10-27,0.1,000:00:00
e25dc312-2a9e-428b-a013-f999f8f0ad6a,1621014490.665674,france,[890.706],None,2019-10-28,0.1,000:00:00
26070eb0-ec08-41ce-9a21-ef8c95687f59,1621014490.669257,france,[890.706],None,2019-10-29,0.1,000:00:00
a09f19d1-4d51-47fd-9b66-584e361cd5bc,1621014490.672659,france,[902.29066667],None,2019-10-30,0.1,000:00:00
a6b9c9a1-69e8-4e94-b367-60a1701d8131,1621014490.6762948,france,[902.29066667],None,2019-10-31,0.1,000:00:00
b686133f-9ba8-4339-9ebb-db235022ec87,1621014490.680193,france,[2354.456],None,2019-11-01,0.1,000:00:00
c4bb9c5b-a5fb-407f-8dc0-d881c2d4aebf,1621014490.684257,france,[2354.456],None,2019-11-02,0.1,000:00:00
bea58654-fe8c-46a3-bf08-ad8e165481b9,1621014490.687795,france,[2354.456],None,2019-11-03,0.1,000:00:00
9d6f996c-49da-4122-a2f7-c54def4141bf,1621014490.69166,france,[2354.456],None,2019-11-04,0.1,000:00:00
1364e926-e40f-4c31-901e-9b8c8a513b44,1621014490.6954482,france,[2354.456],None,2019-11-05,0.1,000:00:00
1855d401-3f9f-44b0-94c6-bb974922f179,1621014490.69924,france,[2354.456],None,2019-11-06,0.1,000:00:00
616dcfa8-3b4c-44b1-a4c8-45384f797f25,1621014490.7030652,france,[2354.456],None,2019-11-07,0.1,000:00:00
6b4d1869-3b3d-4d95-904f-e9349deca1f0,1621014490.7066271,france,[2712.34866667],None,2019-11-08,0.1,000:00:00
7a5baa7c-bd8e-438a-83ca-29f63e7ef75f,1621014490.7106738,france,[2710.172],None,2019-11-09,0.1,000:00:00
10b8a6dc-3e7b-476a-a234-1666abe639b1,1621014490.714561,france,[2710.172],None,2019-11-10,0.1,000:00:00
f3c87424-32f3-4f44-9c7f-ec91f475b297,1621014490.718241,france,[2710.172],None,2019-11-11,0.1,000:00:00
81eeaa9b-478f-4c8f-84ea-e79692597261,1621014490.721657,france,[2647.552],None,2019-11-12,0.1,000:00:00
e96f5048-b03c-473d-8c04-7941505b1e69,1621014490.725302,france,[2647.552],None,2019-11-13,0.1,000:00:00
b75fc7ff-0c06-400c-90c9-349f57fca65a,1621014490.729368,france,[2647.552],None,2019-11-14,0.1,000:00:00
63e51b14-8b85-4a02-8bd9-27675dfb8134,1621014490.733185,france,[2650.10533333],None,2019-11-15,0.1,000:00:00
ecb03cc6-53df-4e28-99d1-c468cb031b38,1621014490.7367969,france,[2635.82266667],None,2019-11-16,0.1,000:00:00
53fd0f79-de80-4998-ad50-37fa4fffe1c8,1621014490.7404642,france,[2650.10533333],None,2019-11-17,0.1,000:00:00
2c67e469-b408-4230-b625-fc0ef9da79b4,1621014490.744322,france,[2650.10533333],None,2019-11-18,0.1,000:00:00
e495e976-44eb-408d-8d37-3d94b004a29c,1621014490.748116,france,[2635.82266667],None,2019-11-19,0.1,000:00:00
6f86145e-5c98-4967-afd3-12a4012ba2f0,1621014490.752029,france,[2635.82266667],None,2019-11-20,0.1,000:00:00
d01591e2-302f-4d3f-a14c-ea5d82f13b2d,1621014490.755709,france,[2625.90733333],None,2019-11-21,0.1,000:00:00
65ef0608-2c07-49cf-b9c3-807ec694ccf6,1621014490.759413,france,[2522.204],None,2019-11-22,0.1,000:00:00
e32883fe-b0f3-494b-807d-8a8808950b53,1621014490.763284,france,[2063.06],None,2019-11-23,0.1,000:00:00
54f98eee-ff02-46a8-8906-42ef71e81012,1621014490.766965,france,[2063.06],None,2019-11-24,0.1,000:00:00
1cf6d823-9b29-4be7-b9a0-0aa0cfc9312d,1621014490.770588,france,[2063.06],None,2019-11-25,0.1,000:00:00
49804054-b615-4f26-9eda-dc5aeed568ff,1621014490.774177,france,[2522.204],None,2019-11-26,0.1,000:00:00
33e19f06-2622-42fe-b297-27024f41b42c,1621014490.777992,france,[2063.06],None,2019-11-27,0.1,000:00:00
ed59fad7-01fc-485b-bd17-9479a0329f9b,1621014490.781645,france,[2513.66133333],None,2019-11-28,0.1,000:00:00
31871c41-f64d-4662-815a-e3014db2bff2,1621014490.785404,france,[2522.204],None,2019-11-29,0.1,000:00:00
710a9394-db26-40c8-b50f-0bb31462a68b,1621014490.7895539,france,[2522.204],None,2019-11-30,0.1,000:00:00
7d86f3b0-43eb-4172-bafe-e692851e0e75,1621014490.795448,germany,[2484.984],None,2019-08-02,0.1,000:00:00
bbe85a80-82c5-4c24-8e88-629bcd6602ff,1621014490.79999,germany,[2481.474],None,2019-08-03,0.1,000:00:00
41cb6443-4e06-4734-9205-5946e290b33c,1621014490.804532,germany,[2481.474],None,2019-08-04,0.1,000:00:00
c49072bf-f924-49c0-bf83-273589eb39aa,1621014490.8094862,germany,[2145.1168],None,2019-08-05,0.1,000:00:00
5267e6ba-35c9-4767-b4f7-1e0344b46333,1621014490.814132,germany,[1114.7868],None,2019-08-06,0.1,000:00:00
82d6dc32-5e82-474b-9bee-fe26821af874,1621014490.818683,germany,[1094.7992],None,2019-08-07,0.1,000:00:00
4b2f058b-4241-46e8-8808-b961668f2203,1621014490.823118,germany,[1094.7992],None,2019-08-08,0.1,000:00:00
d68c0693-b2e5-4a52-b6c4-13cc12332c85,1621014490.827788,germany,[1109.3628],None,2019-08-09,0.1,000:00:00
ca524613-71b2-4a07-96bb-821fce6b0d0f,1621014490.832305,germany,[1208.0704],None,2019-08-10,0.1,000:00:00
648c4236-adbb-4402-8bb1-8684ba3f85c6,1621014490.83692,germany,[1208.0704],None,2019-08-11,0.1,000:00:00
81ee8751-9f77-424d-92ed-c2ec52021b65,1621014490.841387,germany,[1433.486],None,2019-08-12,0.1,000:00:00
40f091d5-4bf4-4275-99c5-e53850211158,1621014490.845919,germany,[1430.866],None,2019-08-13,0.1,000:00:00
6e1c9d77-a008-445f-ac8e-04863bd9f9a2,1621014490.850396,germany,[1488.2572],None,2019-08-14,0.1,000:00:00
9a209530-22a3-4e61-a017-13787d1748a6,1621014490.85475,germany,[1051.818],None,2019-08-15,0.1,000:00:00
39bc6bf7-cd52-43e7-9755-be003e0193ab,1621014490.859106,germany,[1116.1548],None,2019-08-16,0.1,000:00:00
bc629356-5d2f-4665-949a-90801c05597e,1621014490.8636212,germany,[1087.7464],None,2019-08-17,0.1,000:00:00
065651f5-b18d-44a3-9da5-9642ebdc2757,1621014490.8682072,germany,[1077.1496],None,2019-08-18,0.1,000:00:00
e1d4c53a-c6f7-4833-9924-cf3af92a3397,1621014490.872601,germany,[1081.0824],None,2019-08-19,0.1,000:00:00
d72a441f-d26e-4852-bed3-c47e4d8ffb92,1621014490.877156,germany,[923.295],None,2019-08-20,0.1,000:00:00
884b14d5-d0ea-4b77-a4ed-8f224d15cd78,1621014490.881788,germany,[925.3328],None,2019-08-21,0.1,000:00:00
f7a49068-e916-4905-9434-2a430044a017,1621014490.88627,germany,[917.436],None,2019-08-22,0.1,000:00:00
c58f90f9-57ec-4860-b271-de22f378ee10,1621014490.890988,germany,[1954.16644],None,2019-08-23,0.1,000:00:00
ad50ccdb-abb9-4d0d-8197-26714f97f530,1621014490.895726,germany,[1936.9876],None,2019-08-24,0.1,000:00:00
a08deca1-7033-40e7-832c-0d1200c944f7,1621014490.900374,germany,[1843.3716],None,2019-08-25,0.1,000:00:00
9bb3642b-7063-45c1-a577-a964b526efb5,1621014490.9048908,germany,[1876.],None,2019-08-26,0.1,000:00:00
51973732-da64-4bc2-8874-17f6b7057765,1621014490.909824,germany,[1922.5632],None,2019-08-27,0.1,000:00:00
92c7dcb9-a702-4027-9295-558cb3128183,1621014490.914607,germany,[2083.4476],None,2019-08-28,0.1,000:00:00
fe1a95e4-1bc9-44e4-93b0-365489317cd8,1621014490.918999,germany,[1946.2592],None,2019-08-29,0.1,000:00:00
f19b83db-a967-4962-a712-8541deab9a8f,1621014490.923417,germany,[1825.1746],None,2019-08-30,0.1,000:00:00
d16b1eb3-cefb-4784-ac57-fb6008a0dea4,1621014490.9277272,germany,[1809.0504],None,2019-08-31,0.1,000:00:00
931e077c-c5af-4e63-86ec-f60dc03b00ed,1621014490.932053,germany,[1793.1484],None,2019-09-01,0.1,000:00:00
ee2d089a-7844-4a9d-ac68-1ca1b3c4d8ce,1621014490.936308,germany,[2306.298],None,2019-09-02,0.1,000:00:00
ca8eeee8-d625-465a-aaab-a4cfd18be1e1,1621014490.940497,germany,[2286.4164],None,2019-09-03,0.1,000:00:00
15f9d9f4-a704-4297-befb-dbd34802b841,1621014490.944577,germany,[2638.0572],None,2019-09-04,0.1,000:00:00
b0f1921e-b932-4cc1-9116-ee2385e111f4,1621014490.949047,germany,[2098.6268],None,2019-09-05,0.1,000:00:00
e24d3fe9-4820-4c49-96bb-3c5dd73fcb1f,1621014490.953289,germany,[2618.2428],None,2019-09-06,0.1,000:00:00
3b738b7f-b829-4127-bf4a-074f72c17004,1621014490.957608,germany,[2542.0028],None,2019-09-07,0.1,000:00:00
958983dc-3c6c-46e4-9618-bd0f54d16460,1621014490.961906,germany,[2672.886],None,2019-09-08,0.1,000:00:00
d5b08682-c75c-4b75-b74a-67ae1b71effb,1621014490.966172,germany,[2975.2892],None,2019-09-09,0.1,000:00:00
c3b76eb5-ba2e-439e-ba37-8b3f0a5f6e4f,1621014490.9703,germany,[2975.1352],None,2019-09-10,0.1,000:00:00
8b295eb7-a97b-415e-b7b5-6802425eff58,1621014490.974386,germany,[3045.0552],None,2019-09-11,0.1,000:00:00
a4edbb04-be5a-4a20-89fc-e1fe75b1a326,1621014490.978671,germany,[2966.53],None,2019-09-12,0.1,000:00:00
d5fcf64a-31c0-4b38-87c8-a831c9ce1632,1621014490.982968,germany,[2967.104],None,2019-09-13,0.1,000:00:00
b878d80a-ed29-4db7-a830-fee231b4d5ce,1621014490.987202,germany,[2961.2716],None,2019-09-14,0.1,000:00:00
238cbde0-dfa9-458b-833f-d20036503140,1621014490.991317,germany,[2961.2716],None,2019-09-15,0.1,000:00:00
7bf69253-2ce5-41ef-b192-31ababcd38b4,1621014490.995457,germany,[2925.615],None,2019-09-16,0.1,000:00:00
bce2046b-daaf-4642-b65a-54a426d41992,1621014491.000294,germany,[2995.5092],None,2019-09-17,0.1,000:00:00
fa3703b0-8f8b-485d-b907-ccbfb9e3afd8,1621014491.004907,germany,[3008.2032],None,2019-09-18,0.1,000:00:00
db8fa8f4-2b2c-42e2-9473-44a11067fc61,1621014491.009377,germany,[3001.4224],None,2019-09-19,0.1,000:00:00
41ecb5ad-a671-4a8f-87b3-c65e9a429781,1621014491.013793,germany,[2886.984],None,2019-09-20,0.1,000:00:00
39e0f2e6-aef1-4a25-8234-827b9c04318e,1621014491.018464,germany,[3083.5188],None,2019-09-21,0.1,000:00:00
e9a1b0c0-1538-4e52-9585-461d1d84c2a3,1621014491.022945,germany,[3262.196],None,2019-09-22,0.1,000:00:00
4fdcce33-ae06-4f20-9fdb-564b19f2d854,1621014491.027881,germany,[3242.443],None,2019-09-23,0.1,000:00:00
ba6246c8-9806-4252-9dfa-5281aaa8c15a,1621014491.0324101,germany,[3411.259],None,2019-09-24,0.1,000:00:00
03c5b598-ea97-4eb8-8758-091e3c4177b2,1621014491.037034,germany,[3126.5078],None,2019-09-25,0.1,000:00:00
88def5dd-ebfe-42a4-b935-5ade276d0954,1621014491.041722,germany,[3092.4916],None,2019-09-26,0.1,000:00:00
59403977-c972-4bac-a78f-85957bd3651a,1621014491.0461571,germany,[3208.677],None,2019-09-27,0.1,000:00:00
a5009fc2-83d0-49dd-b1cc-87f003d92ad2,1621014491.0506082,germany,[3036.1392],None,2019-09-28,0.1,000:00:00
504f72d6-aba1-4e71-8d8b-a25cefc501ba,1621014491.054945,germany,[3027.233],None,2019-09-29,0.1,000:00:00
42317587-e782-4241-a7f2-49fc2eba00aa,1621014491.0594728,germany,[2075.88336],None,2019-09-30,0.1,000:00:00
957b9ae3-8e34-47f5-a5b7-fda1503fc4e8,1621014491.064631,germany,[2302.5818],None,2019-10-01,0.1,000:00:00
6913ebaa-d9d2-4328-838c-08f9c6828c92,1621014491.069181,germany,[2740.83784],None,2019-10-02,0.1,000:00:00
0c90f9c2-76a8-4e50-a9a4-4ea677073a84,1621014491.0734248,germany,[2263.92888],None,2019-10-03,0.1,000:00:00
46ffe7f5-c78d-4562-a17f-24724d52a832,1621014491.0778081,germany,[3584.1896],None,2019-10-04,0.1,000:00:00
